ID,SMILES
3857,O=C1C(Cl)=C(Cl)C(=O)c2ncccc21
3858,CC(COc1ccccc1)NN
3859,Oc1ccnc(F)c1
3860,CN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1
3861,O=C(/C=C/c1ccccc1)c1ccccc1
3862,NC(=O)CCC(N)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)O
3863,COc1c2c(cc3ccc(=O)oc13)C=CC(C)(C)O2
3864,Cc1cc(Cl)cc2c(Br)ccnc12
3865,CC(C)NCC(O)COc1cccc2[nH]ccc12
3866,C=C1C(OC(C)=O)CCC2(C)CCC(C(C)(C)O)CC12
3867,CCNc1nc(NC(C)CC)nc(OC)n1
3868,Oc1ccc(Br)c2cccnc12
3869,CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21
3870,Clc1ncc2cc(Br)ccc2n1
3871,O=C(O)c1cc[nH]c1
3872,COc1cc(C2Oc3c(OC)cc(/C=C/C(=O)O)cc3C2CO)ccc1OC1OC(CO)C(O)C(O)C1O
3873,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
3874,O=C(O)/C=C/CCCCCCCO
3875,CN1c2c([nH]c(N)nc2=O)NC[C@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
3876,C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O
3877,CN(C)c1nc(N)nc(N(C)C)n1
3878,COc1cc(C(=O)OC2OC(CO)C(O)C(O)C2O)cc(O)c1OC
3879,Cc1cc(N)n(C2CCCC2)n1
3880,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2
3881,O=c1cc(-c2ccccc2O)oc2c1ccc1ccccc12
3882,CC1(C)CC(CC(=O)O)(c2ccccc2)CCO1
3883,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O
3884,COC1(C)C(O)C(=O)C(C)=C(Oc2cc(C)cc(O)c2C)C1O
3885,COC(=O)C1C(C(=O)OC)C(c2ccccc2)C1c1ccccc1
3886,c1csc(-c2nc3c4ccccc4c4ccccc4c3[nH]2)c1
3887,O=C(c1cccs1)n1nnc2ccccc21
3888,Cc1ccc(N2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1C
3889,CC(C)Oc1ccccc1N1CCNCC1
3890,COc1cc(/C=C/C(=O)OC2C(O)CC(O)(C(=O)O)CC2O)ccc1O
3891,Nc1cccc(C(=O)NCCc2ccccc2)c1
3892,O=C(O)/C=C/c1ccc2occc2c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
3893,FC1CCNCC1
3894,Cc1ccc2[nH]c3c(c2c1)CCCC3C(=O)O
3895,CNC(C)Cc1cccc2ccoc12
3896,O=C(CO)NC1CCCc2ccccc21
3897,Cc1cc(O)c(O)c(Cl)c1
3898,NCCC(O)(P(=O)(O)O)P(=O)(O)O
3899,Cc1ccc(NS(=O)(=O)c2ccccc2Br)c(C)c1
3900,CCCCCCCCCCCCCCCC(=O)OC
3901,COC(=O)c1sc2ccccc2c1N
3902,COc1cc(C(=O)O[C@H]2CC(C)=CC[C@@]3(C)CC[C@@](O)(C(C)C)[C@H]23)ccc1O
3903,N#Cc1ccc(C[C@@H](N)C(=O)O)cc1
3904,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
3905,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)[nH]n12
3906,NCCCCCC(N)=O
3907,CC(=O)NCCCS(=O)(=O)O
3908,CC1CCC(CC(=O)O)CC1
3909,O=C(O)c1cc(I)ccc1I
3910,COC(=O)c1cn(CC2CCCCC2)c2ccccc12
3911,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1
3912,COc1cc(NS(C)(=O)=O)ccc1N
3913,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1
3914,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
3915,O=C(Nc1cccc(Br)c1)C1CCCCC1
3916,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1
3917,O=C(O)COc1cc(Cl)c(Cl)cc1Cl
3918,NNc1cccc(Cl)c1F
3919,CCC(=O)Nc1ccc(S(N)(=O)=O)cc1
3920,CNCCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
3921,CC(O)C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
3922,CC(C)Oc1ccc(CCC(=O)O)cc1
3923,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21
3924,O=C1c2cc3c(cc2OC2CCCN12)OCCO3
3925,CCCCN(CCCC)c1ccccc1
3926,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
3927,O=CNNc1ccc([N+](=O)[O-])cc1
3928,CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1
3929,NC(=O)c1sc2ccccc2c1N
3930,FC(F)(F)c1ccc(CN2CCNCC2)cc1
3931,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
3932,N[C@@H](CCP(=O)(O)O)C(=O)O
3933,CCCCc1ccc(/N=C/NO)c(C)c1
3934,NC1Cc2ccccc2C1
3935,COc1cc(O)c(C(=O)/C=C/c2ccc(OCc3ccccc3)c(OC)c2)c(OC)c1
3936,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1
3937,OCc1ncccn1
3938,CC(N)C(=O)NC(CCC(N)=O)C(=O)O
3939,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
3940,CC1=CC2/C=C(\C)CCC(O)C(O)/C=C/C(=O)C23C(=O)NC(CC(C)C)C3C1C
3941,O=C(O)CCCCCCCCO
3942,CCC(CC)n1cc(C(=O)c2cccc3ccccc23)c2ccccc21
3943,COc1cc(C=O)c(Br)c(OC)c1OC
3944,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
3945,S=C(Nc1ccccc1)NC1CCCCC1
3946,Nc1cc(Cl)c(S(N)(=O)=O)cc1C(=O)O
3947,OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12
3948,O=C(Nc1nccs1)NC1CCCCC1
3949,COCC(C)NCc1ccc(Br)cc1
3950,c1ccc(Nc2ccc3ccccc3c2)cc1
3951,Oc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1
3952,CC1(C)CO[C@@H](CC(=O)O)CN1
3953,CSCCC(NC=O)C(=O)O
3954,CCC(C)C1NC(=O)C(C)NC1=O
3955,COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)[C@@H]1C=CO[C@@H]1O4
3956,NCCCCC(NC(=O)C1CCCN1)C(=O)O
3957,CC(C)C(=O)C1(C(C)CC(=O)O)CCC(C)C(=O)C1
3958,Fc1cccc(F)c1-c1nc2ccccc2[nH]1
3959,O=[N+]([O-])c1ccc(-n2cccc2)nc1
3960,CC(C)(O)C1CC=C(C(=O)OC[C@H]2O[C@@H](Oc3cc(C(=O)O)cc(O)c3O)[C@H](O)[C@@H](O)[C@@H]2O)CC1
3961,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1
3962,NS(=O)(=O)c1cc(C(F)(F)F)ccc1Cl
3963,CCCn1nnc(NC(=O)c2ccc(C)cc2)n1
3964,CC1=CC2CC(C)CCC2C(C)(/C(O)=C2\C(=O)N(C)C(CO)=C2O)C1/C=C/C=C/CC(C)O
3965,O=C(O)CNC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
3966,Cc1ccccc1C(OCCN(C)C)c1ccccc1
3967,O=C(NCc1ccccc1)C(=O)Nc1ccccc1F
3968,NNC(=O)CNc1ccc(Cl)cc1
3969,Nc1ccc(C2SCCS2)cc1
3970,O=c1c(O)c(-c2cccc(O)c2)oc2ccc(O)cc12
3971,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1
3972,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1
3973,Cc1nn(CCN)c(C)c1Br
3974,CCN(CC)c1ccc2cc(-c3nc4cc(Cl)ccc4o3)c(=O)oc2c1
3975,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
3976,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
3977,O=C(O)c1ccc(-c2cccc(Cl)c2)o1
3978,COc1cccc(CCC(=O)O)c1
3979,O=C(O)CCCCCCCCCCC(=O)O
3980,O=C(O)c1ccc(-c2ccc(Cl)cc2)[nH]c1=O
3981,N#Cc1c(N)n(-c2ccc(N)cc2)c2nc3ccccc3nc12
3982,COc1cc2c3c(c1OC)-c1c(ccc(O)c1OC)C[C@@H]3N(C)CC2
3983,O=C(O)CSc1ccc(Cl)cc1[N+](=O)[O-]
3984,Cc1ccc(Nc2ccnc3ccccc23)cc1
3985,Cc1ccc(C)n1-c1ccc(SCC(=O)O)cc1
3986,O=C(NCc1ccco1)C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)CC1
3987,O=C(O)c1ccc(Cn2cccn2)cc1
3988,Nc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2
3989,CC(C)(CO)NCc1ccccc1Cl
3990,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
3991,CC1C(OC(=O)c2ccccc2)C(O)C2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C12
3992,O=C(NCc1ccco1)Nc1ccccc1
3993,CC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
3994,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
3995,COc1ccccc1C(=O)Nc1cc(C)cc(C)c1
3996,CC(=O)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1
3997,CCOC(=O)c1cc(=O)oc2cc(O)ccc12
3998,COCC(=O)N(c1c(C)cccc1C)[C@H](C)C(=O)OC
3999,O[C@H]1CC[C@@H](C(CC2CCCCN2)C2CCCCC2)CC1
4000,O=[N+]([O-])c1cnc(CO)n1CCO
4001,CC(C)n1cc(C=O)c2ccccc21
4002,O=C(O)c1sccc1S(=O)(=O)Nc1cccc([N+](=O)[O-])c1
4003,NC(CO)C(=O)NCC(=O)O
4004,Nc1nc(F)cc(F)n1
4005,CC(=O)N[C@H](Cc1ccccc1)C(=O)O
4006,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
4007,CCOC(=O)c1[nH]c(C)c(CCC(=O)O)c1C
4008,O=C(CNS(=O)(=O)c1ccccc1)N1CCCCC1
4009,CC1CCN2CC34CC5(C(=O)Nc6c5ccc5c6C(=O)CC(C)(C)O5)C(C)(C)C3CC12C(=O)N4C
4010,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
4011,CNc1cc(F)nc(F)n1
4012,O=C(O)CCSc1ncnc2[nH]cnc12
4013,Cc1ccc(Cn2nc(C(=O)NC3C4(C)CCC(C4)C3(C)C)cc2-c2ccc(Cl)c(C)c2)cc1
4014,CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1
4015,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
4016,COc1c(CCC(=O)O)cccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
4017,CCCCc1c(C)[nH]c(NCC)nc1=O
4018,COc1ccc(C(=O)Nc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1
4019,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
4020,O=S(=O)(c1ccccc1Br)n1ccnc1
4021,COc1ccc(C)cc1NS(=O)(=O)c1ccc(Cl)cc1
4022,O=c1cc(-c2ccccc2)oc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc12
4023,COc1ccc(CC(=O)O)cc1
4024,CC(=O)NNC(C)=O
4025,CCCCC[C@H]1CC[C@H](C(=O)Oc2ccc(OCCC)cc2)CC1
4026,N#Cc1cnc2c(C#N)cnn2c1N
4027,CC(C)CC(N)=S
4028,O=C(O)CCC/C=C\CC1C(=O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1
4029,N#Cc1cc(I)ccc1I
4030,Nc1ncc(Br)cc1F
4031,Cc1cc(C)c(O)c([N+](=O)[O-])c1
4032,CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1
4033,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1
4034,CCC(C)CC(C)/C=C/CCC(O)C(Cc1ccc(O)cc1)NC
4035,O=C(/C=C/C#Cc1cccc(NS(=O)(=O)c2ccccc2)c1)NO
4036,C[C@@H]1C[C@@H](O)[C@@]23CO[C@]2(CO)CCC[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O
4037,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC/C=C/c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
4038,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
4039,OC1CSc2nc3ccccc3n21
4040,Cn1cc(Cl)cc1C(=O)O
4041,CC(Cl)C(=O)Nc1ccc(F)c(Cl)c1
4042,O=C(O)CSCC(=O)c1ccc(Cl)cc1
4043,Fc1cc2cn[nH]c2cc1F
4044,O=c1[nH]c2ccc(F)cc2c(=O)o1
4045,Cc1occc1-c1n[nH]c(=S)n1N
4046,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)CC2=O
4047,CC(=O)NC(CO)C(=O)c1ccc([N+](=O)[O-])cc1
4048,Cc1ccc(S(=O)(=O)C=C(c2ccccc2)c2ccccc2)cc1
4049,CCCCC[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCCC(=O)O)SC[C@H](N)C(=O)O
4050,NC(=O)CCCCC1CCSS1
4051,O=S1(=O)C(Br)=C(Br)c2ccccc21
4052,O=c1c2ccccc2oc2ccccc12
4053,O=C(O)c1cc2ccccc2nc1C(=O)O
4054,CCCCC/C=C/C=C/C(=O)NCC(C)C
4055,O=C(/C=C/c1ccc(O)c(O)c1)OC1C(O)C=CC(OC2OC(CO)C(O)C(O)C2O)C1O
4056,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)n1
4057,COc1ccn(C)c(=O)c1C#N
4058,Cc1[nH]c2ccccc2c1C(=O)c1cccc2ccccc12
4059,NC(=O)CCC(NC(=O)C(N)CO)C(=O)O
4060,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)S[C@H](COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
4061,CCc1nc(C)cn1S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
4062,Oc1cc(O)cc(-c2c(O)cc(O)cc2O)c1
4063,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
4064,O=c1c2cc(O)ccc2oc2cccc(O)c12
4065,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
4066,O=C(Cc1ccccc1)Oc1c(OC(=O)Cc2ccccc2)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1
4067,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1
4068,NC1C(O)OC(CO)C(O)C1O
4069,CC(C)c1ccc(C=O)cc1
4070,NC(C(=O)O)c1ccccc1F
4071,O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1
4072,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(=O)C(F)(F)F)CC2
4073,O=C(NCc1ccco1)c1cc(F)ccc1Br
4074,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O
4075,CN1CCCCC(n2cc(C(=O)C3C(C)(C)C3(C)C)c3ccccc32)C1
4076,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21
4077,C/C=C1/C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OC1OC(CO)C(O)C(O)C1O
4078,COc1cc(O)c(C(CO)C(O)CO)c2oc3cccc(O)c3c(=O)c12
4079,ClCc1ncco1
4080,Oc1ccc(CCC(O)CC(O)CCc2ccc(O)c(O)c2)cc1
4081,OCC1OC(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)C(O)C(O)C1O
4082,Fc1ccc2c(c1)nc(Cl)c1cccn12
4083,NC(CO)CC(=O)O
4084,CC(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@@]12C
4085,Cc1cccc2c(O)c3ccccc3nc12
4086,c1ccc(-c2nc3ccccc3o2)nc1
4087,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@H]21
4088,CCOC(=O)c1c(C)oc2c(F)c(F)c(F)c(F)c12
4089,Nc1cccc2c(O)cccc12
4090,C=C1CC2C3(C)C(O)CC(=O)OC(C)(C)C3CC(OC(C)=O)C2(C)C2C(=O)OC(C)C(=O)C12C
4091,CS(=O)(=O)NC(c1ccccc1)c1ccccc1
4092,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2
4093,COc1cc(C=O)cc(Cl)c1OC(C)=O
4094,C[C@H](O)c1nc2ccccc2c(=O)[nH]1
4095,Cc1c(Br)c(=O)oc2c(Br)c(O)c(Br)cc12
4096,CCCCCCC1=C(CC(=O)OC)C(=O)N(CCCC(=O)O)C1=O
4097,C/C(=C\C=C\CC(C)C(O)CC(=O)O)C(=O)OCC(O)C(O)C(O)C(O)CO
4098,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2)CC1
4099,CCc1cc2ccc(Br)cc2nc1Cl
4100,Cc1nc(N)c2c3c(sc2n1)CCCC3
4101,C=CC(C)(C)c1c(O)cc(OC)c2cc(-c3ccc(O)cc3O)c(=O)oc12
4102,Cc1noc(C)c1S(=O)(=O)Cl
4103,C[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C
4104,CN(C)Cc1cc(Cl)ccc1O
4105,CC1CC(=O)NC(=S)N1
4106,Cc1cc(C)c(/C=C/C(=O)c2ccccc2)c(C)c1
4107,NC1CCN(C2CCCCCC2)CC1
4108,O=C1CCC(/C=C/C(O)Cc2ccccc2)N1CCCCCCc1nnn[nH]1
4109,NN(CC(=O)O)CC(=O)O
4110,Cc1cccc2[nH]cnc12
4111,O=Cc1ccc(C(=O)O)c(O)c1
4112,S=C(NCc1cccnc1)Nc1ccccc1
4113,CCC(C)(C#N)OC1OC(CO)C(O)C(O)C1O
4114,CCCCCC(O)/C=C/C1C(O)CC(O)C1CCCCC(CC(=O)O)OC
4115,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
4116,CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1
4117,CN1CCN2c3ccccc3Cc3ccccc3C2C1
4118,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
4119,Oc1ccc2ccc(O)cc2c1
4120,CC(CN)c1ccccc1
4121,COc1c2cc(c(O)c1OC)-c1cc(ccc1O)CCC(O)CCCC2
4122,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
4123,N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O
4124,N#Cc1cccc(N)c1Br
4125,O=C(COc1ccccc1)Nc1ccc([N+](=O)[O-])cc1
4126,c1cc(-c2c[nH]cn2)ccn1
4127,CC(=S)Nc1ccc(F)cc1
4128,COc1cc(C2OCC3C(c4cc(OC)c(OC5OC(CO)C(O)C(O)C5O)c(OC)c4)OCC23)cc(OC)c1O
4129,Cc1cc(C)n(/C(N)=N\[N+](=O)[O-])n1
4130,CNC(C)C(=O)c1cccc2c1OCO2
4131,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
4132,O=C(O)c1cnc(-c2ccc(C(F)(F)F)cc2)s1
4133,CC(=O)NC1(C(=O)O)CCCC1
4134,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
4135,O=[N+]([O-])c1ccccc1Nc1ccccc1
4136,CCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO
4137,N#Cc1ccc(C(N)=O)cc1
4138,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3CC(=O)[C@H](O)[C@@]3(C)C[C@H]12
4139,CN1C(=O)c2ccccc2NC(=O)/C1=C\c1ccccc1
4140,COc1cc(O)cc2c1C(=O)CC(c1ccccc1)O2
4141,Cc1nc(Cl)c2c(I)c[nH]c2n1
4142,Cc1cn(CC(C)C)c(=O)[nH]c1=O
4143,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@H]2CO)ccc1O
4144,O=c1c(=NNc2ccccc2)c(=O)c2ccccc12
4145,COc1ccc2c(c1)C(C)(C)C1(C=Cc3cc([N+](=O)[O-])ccc3O1)N2C
4146,CCNCCCNCCCCNCCCNCC
4147,COC1=C(OC)C(=O)C(C2COc3c(cc(OC)c(OC)c3OC)C2)=CC1=O
4148,O=C(CCCN1CCCCC1)c1ccc(F)cc1
4149,N#Cc1sc2nc(-c3ccccc3)cc(C(F)(F)F)c2c1N
4150,CC(=O)c1csc(NC(=O)C2CNC2)n1
4151,Nc1ccc(C(=O)O)c(Br)c1
4152,Nc1ccc(C2=NCCN2)cc1
4153,CS(=O)(=O)c1ccc([N+](=O)[O-])c(C(=O)O)c1
4154,Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2N)cc1
4155,COc1ccc2c(c1)OC1c3ccc(OC)cc3OCC21
4156,COC(=O)c1cc2c(F)cc(Br)cc2[nH]1
4157,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4158,C/C=C(/C)C(=O)O[C@@H]1C[C@@H](OC(=O)CC(C)C)C2(C)C3C(=O)C=C(C)C2C3C1(C)C
4159,NC1=NCCS1
4160,CCCCCC(O)/C=C/C1CCC(=O)C1C/C=C\CCCC(=O)O
4161,O=C1N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc21
4162,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1
4163,CC1=C(C(=O)OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)C(C)(C)CCC1
4164,O=C(c1cc2ccccc2o1)c1cc2ccccc2o1
4165,Cn1c(=O)[nH]c2ncc(-c3cccc(C(N)=O)c3)cc21
4166,CCC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1
4167,CC(C)NC(=O)c1cc(-c2ccccc2)nc2ccccc12
4168,CCC/C=C/C=C/C(CCC(=O)O)CC(=O)O
4169,O=C(O)CS(=O)C(c1ccccc1)c1ccccc1
4170,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
4171,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21
4172,COc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1OC
4173,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
4174,COCCCNS(=O)(=O)c1ccccc1Br
4175,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C
4176,CS(=O)(=O)CCC/C(=N\OS(=O)(=O)O)SC1OC(CO)[C@@H](O)C(O)[C@H]1O
4177,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21
4178,O=C(O)c1ccc2[nH]c(=O)[nH]c2c1
4179,Cc1c(N)cccc1C(=O)Nc1nccs1
4180,O=C(/C=C/c1ccccc1)c1ccc(O)cc1
4181,COC(=O)c1cc(OC)cc(OC)c1C(=O)c1c(O)cc(C)cc1O
4182,CCCCOC(=O)c1ccc(C(=O)O)cc1
4183,O=C(O)CCc1cccc(O)c1
4184,CC1NCCn2cc(C(F)(F)F)nc21
4185,COC(=O)CC1CC23OC2(C(=O)c2c(O)cccc2C3=O)C(C)O1
4186,c1ccc2cc(CN3CCNCC3)ccc2c1
4187,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1
4188,Nc1nc(-c2cccc(Br)c2)cs1
4189,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N
4190,CC(=O)N1CN2CN(C1)CN(C(C)=O)C2
4191,CCCCCCCCC1C(=O)OC(C(=O)O)C1(O)C(=O)O
4192,COc1ccc(CN2CCNCC2)c(OC)c1OC
4193,Cn1nc(-c2ccccc2)c(-c2ccccc2)c(C(=O)O)c1=O
4194,CC(C)(C)OC(=O)N1CCn2cnc(Br)c2C1
4195,CC(NC(=O)C(N)Cc1ccccc1)C(=O)O
4196,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCC
4197,CC(C)CC(CC(C)C)OC(=O)c1ccccc1C(=O)OC(CC(C)C)CC(C)C
4198,FC(F)(F)Oc1ccc2c(c1)C1C=CCC1C(c1ccc(Cl)cc1Cl)N2
4199,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCO
4200,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC
4201,Cc1cc(Cl)c2ccc(F)cc2n1
4202,Cc1oc(-c2ccc(F)cc2)nc1CCl
4203,O=C(O)c1cccc2c(Cl)cccc12
4204,O=C1Nc2ccccc2OC1O
4205,CCCCCC(O)CC(=O)OCC
4206,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1
4207,CCCCCCn1cc(C(=O)c2cccc3ccccc23)c2cc(O)ccc21
4208,CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O
4209,COCC1OC(OC(C)(C)C2CCC3(C)C=C(C4CCC5C4(C)CC(O)C4OC(C(C)(C)O)CCC45C)CCC3O2)C(NC(C)=O)C(O)C1O
4210,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2CCC(O)C1(C)O
4211,CSc1ccc(O)c(C(=O)O)c1
4212,CC(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1
4213,COc1cc(I)c(CC(=O)O)cc1OC
4214,Nc1nc(Nc2ccccc2)c2[nH]cnc2n1
4215,O=C(NC1CCCCC1)c1ccc2ccccc2n1
4216,Oc1ccc(-c2csc(Nc3ccc(Cl)cc3)n2)cc1O
4217,O=S(=O)(c1ccc(F)cc1F)N1CCNCC1
